종목코드,기준일,지표,값
034230,2023-07-21,PBR,0.7825
034230,2023-07-21,PCR,10.2406
034230,2023-07-21,PER,20.798
034230,2023-07-21,PSR,1.8796
034300,2023-07-21,PBR,0.2538
034300,2023-07-21,PCR,-0.5342
034300,2023-07-21,PER,-2.3909
034300,2023-07-21,PSR,0.0414
034310,2023-07-21,PBR,0.3287
034310,2023-07-21,PCR,2.1691
034310,2023-07-21,PER,7.9826
034310,2023-07-21,PSR,0.1562
034590,2023-07-21,PBR,0.5567
034590,2023-07-21,PCR,3.2586
034590,2023-07-21,PER,9.2599
034590,2023-07-21,PSR,0.1433
034730,2023-07-21,PBR,0.1474
034730,2023-07-21,PCR,1.281
034730,2023-07-21,PER,11.3189
034730,2023-07-21,PSR,0.0791
034810,2023-07-21,PBR,0.2057
034810,2023-07-21,PCR,2.7856
034810,2023-07-21,PER,3.2045
034810,2023-07-21,PSR,0.1128
034830,2023-07-21,PBR,0.3212
034830,2023-07-21,PCR,-24.3138
034830,2023-07-21,PER,69.8374
034940,2023-07-21,PBR,1.2728
034940,2023-07-21,PCR,-88.9564
034940,2023-07-21,PER,36.6291
034940,2023-07-21,PSR,0.9025
034950,2023-07-21,PBR,2.9358
034950,2023-07-21,PCR,12.4444
034950,2023-07-21,PER,15.4838
034950,2023-07-21,PSR,3.4286
035000,2023-07-21,PBR,0.5994
035000,2023-07-21,PCR,2.7949
035000,2023-07-21,PER,7.1557
035000,2023-07-21,PSR,0.1894
035080,2023-07-21,PBR,0.2705
035080,2023-07-21,PCR,7.4283
035080,2023-07-21,PER,0.6878
035080,2023-07-21,PSR,0.0668
035150,2023-07-21,PBR,1.0155
035150,2023-07-21,PCR,3.0731
035150,2023-07-21,PER,4.3518
035150,2023-07-21,PSR,0.4068
035200,2023-07-21,PBR,0.9586
035200,2023-07-21,PCR,39.4089
035200,2023-07-21,PER,35.468
035200,2023-07-21,PSR,1.1982
035250,2023-07-21,PBR,1.0248
035250,2023-07-21,PCR,7.4882
035250,2023-07-21,PER,15.5105
035250,2023-07-21,PSR,2.4661
035290,2023-07-21,PBR,4.8225
035290,2023-07-21,PCR,-29.2639
035290,2023-07-21,PER,-7.8513
035290,2023-07-21,PSR,6.7769
035420,2023-07-21,PBR,1.4236
035420,2023-07-21,PCR,21.3982
035420,2023-07-21,PER,59.7491
035420,2023-07-21,PSR,3.9045
035460,2023-07-21,PBR,1.288
035460,2023-07-21,PCR,-18.3297
035460,2023-07-21,PER,6.7795
035460,2023-07-21,PSR,0.6313
035510,2023-07-21,PBR,0.7011
035510,2023-07-21,PCR,45.2717
035510,2023-07-21,PER,2.7998
035510,2023-07-21,PSR,0.3866
035600,2023-07-21,PBR,0.5169
035600,2023-07-21,PCR,111.8171
035600,2023-07-21,PER,4.3185
035600,2023-07-21,PSR,0.252
035610,2023-07-21,PBR,0.646
035610,2023-07-21,PCR,6.7069
035610,2023-07-21,PER,-4.8825
035610,2023-07-21,PSR,1.2977
035620,2023-07-21,PBR,0.6408
035620,2023-07-21,PCR,42.4306
035620,2023-07-21,PER,-3.736
035620,2023-07-21,PSR,2.0698
035720,2023-07-21,PBR,1.5258
035720,2023-07-21,PCR,26.329
035720,2023-07-21,PER,-114.8682
035720,2023-07-21,PSR,3.1242
035760,2023-07-21,PBR,0.3364
035760,2023-07-21,PCR,0.8435
035760,2023-07-21,PER,-5.4146
035760,2023-07-21,PSR,0.3025
035810,2023-07-21,PBR,0.1903
035810,2023-07-21,PCR,-3.6822
035810,2023-07-21,PER,12.0238
035810,2023-07-21,PSR,0.0624
035890,2023-07-21,PBR,0.4332
035890,2023-07-21,PCR,2.7349
035890,2023-07-21,PER,2.7031
035890,2023-07-21,PSR,0.2302
035900,2023-07-21,PBR,15.621
035900,2023-07-21,PCR,49.7415
035900,2023-07-21,PER,50.4338
035900,2023-07-21,PSR,11.8922
036000,2023-07-21,PBR,0.2645
036000,2023-07-21,PCR,-5.5732
036000,2023-07-21,PER,-5.9861
036000,2023-07-21,PSR,1.7761
036010,2023-07-21,PBR,1.8723
036010,2023-07-21,PCR,24.9205
036010,2023-07-21,PER,34.414
036010,2023-07-21,PSR,1.3845
036030,2023-07-21,PBR,1.3397
036030,2023-07-21,PCR,8.4706
036030,2023-07-21,PER,29.3649
036030,2023-07-21,PSR,0.671
036090,2023-07-21,PBR,0.6082
036090,2023-07-21,PCR,275.633
036090,2023-07-21,PER,6.2644
036090,2023-07-21,PSR,2.4907
036120,2023-07-21,PBR,4.5722
036120,2023-07-21,PCR,29.6462
036120,2023-07-21,PER,
036120,2023-07-21,PSR,3.7659
036170,2023-07-21,PBR,0.6021
036170,2023-07-21,PCR,5.5383
036170,2023-07-21,PER,14.1402
036170,2023-07-21,PSR,4.851
036180,2023-07-21,PBR,1.5164
036180,2023-07-21,PCR,-5.9341
036180,2023-07-21,PER,-5.435
036180,2023-07-21,PSR,1.1035
036190,2023-07-21,PBR,0.6142
036190,2023-07-21,PCR,15.0
036190,2023-07-21,PER,5.5215
036190,2023-07-21,PSR,0.6372
036200,2023-07-21,PBR,1.4381
036200,2023-07-21,PCR,19.4907
036200,2023-07-21,PER,14.2282
036200,2023-07-21,PSR,1.161
036420,2023-07-21,PBR,0.4417
036420,2023-07-21,PCR,13.5944
036420,2023-07-21,PER,-2.5412
036420,2023-07-21,PSR,0.34
036460,2023-07-21,PBR,0.2274
036460,2023-07-21,PCR,-0.1984
036460,2023-07-21,PER,2.5634
036460,2023-07-21,PSR,0.0415
036480,2023-07-21,PBR,1.0222
036480,2023-07-21,PCR,-197.41
036480,2023-07-21,PER,197.41
036480,2023-07-21,PSR,1.5856
036530,2023-07-21,PBR,0.1387
036530,2023-07-21,PCR,1.4432
036530,2023-07-21,PER,1.8568
036530,2023-07-21,PSR,0.1443
036540,2023-07-21,PBR,1.8925
036540,2023-07-21,PCR,10.9834
036540,2023-07-21,PER,34.1571
036540,2023-07-21,PSR,1.4516
036560,2023-07-21,PBR,0.6317
036560,2023-07-21,PCR,9.5068
036560,2023-07-21,PER,11.1667
036560,2023-07-21,PSR,2.1916
036570,2023-07-21,PBR,1.975
036570,2023-07-21,PCR,12.1872
036570,2023-07-21,PER,16.3836
036570,2023-07-21,PSR,2.7683
036580,2023-07-21,PBR,0.5653
036580,2023-07-21,PCR,-1.1883
036580,2023-07-21,PER,-4.4865
036580,2023-07-21,PSR,0.0746
036620,2023-07-21,PBR,8.3182
036620,2023-07-21,PCR,-118.9241
036620,2023-07-21,PER,22.7878
036620,2023-07-21,PSR,2.87
036630,2023-07-21,PBR,0.4825
036630,2023-07-21,PCR,5.8891
036630,2023-07-21,PER,-8.4357
036630,2023-07-21,PSR,0.5024
036640,2023-07-21,PBR,0.8441
036640,2023-07-21,PCR,5.8487
036640,2023-07-21,PER,9.3953
036640,2023-07-21,PSR,1.081
036670,2023-07-21,PBR,0.9552
036670,2023-07-21,PCR,7.2003
036670,2023-07-21,PER,5.3683
036670,2023-07-21,PSR,0.7781
036690,2023-07-21,PBR,1.0273
036690,2023-07-21,PCR,-9.1244
036690,2023-07-21,PER,-13.0023
036690,2023-07-21,PSR,0.3388
036710,2023-07-21,PBR,0.2553
036710,2023-07-21,PCR,0.5185
036710,2023-07-21,PER,1.7452
036710,2023-07-21,PSR,0.1039
036800,2023-07-21,PBR,0.7042
036800,2023-07-21,PCR,3.1094
036800,2023-07-21,PER,6.3271
036800,2023-07-21,PSR,0.2818
036810,2023-07-21,PBR,2.7812
036810,2023-07-21,PCR,58.2553
036810,2023-07-21,PER,17.363
036810,2023-07-21,PSR,2.752
036830,2023-07-21,PBR,0.4672
036830,2023-07-21,PCR,30.2562
036830,2023-07-21,PER,7.5133
036830,2023-07-21,PSR,0.9229
036890,2023-07-21,PBR,1.5946
036890,2023-07-21,PCR,7.8984
036890,2023-07-21,PER,6.4079
036890,2023-07-21,PSR,0.6014
036930,2023-07-21,PBR,2.3197
036930,2023-07-21,PCR,13.0177
036930,2023-07-21,PER,11.4454
036930,2023-07-21,PSR,2.6315
037030,2023-07-21,PBR,0.7693
037030,2023-07-21,PCR,4.1695
037030,2023-07-21,PER,-51.9587
037030,2023-07-21,PSR,0.3389
037070,2023-07-21,PBR,2.3808
037070,2023-07-21,PCR,35.7647
037070,2023-07-21,PER,31.5844
037070,2023-07-21,PSR,1.264
037230,2023-07-21,PBR,1.0172
037230,2023-07-21,PCR,4.7979
037230,2023-07-21,PER,-6.9872
037230,2023-07-21,PSR,0.3288
037270,2023-07-21,PBR,2.1452
037270,2023-07-21,PCR,12.5693
037270,2023-07-21,PER,18.8887
037270,2023-07-21,PSR,2.0266
037330,2023-07-21,PBR,0.4365
037330,2023-07-21,PCR,2.1018
037330,2023-07-21,PER,18.2292
037330,2023-07-21,PSR,0.1355
037350,2023-07-21,PBR,0.2709
037350,2023-07-21,PCR,4.3316
037350,2023-07-21,PER,-12.9948
037350,2023-07-21,PSR,0.1012
037370,2023-07-21,PBR,2.5795
037370,2023-07-21,PCR,-23.3018
037370,2023-07-21,PER,-9.7091
037370,2023-07-21,PSR,1.7902
037400,2023-07-21,PBR,0.1353
037400,2023-07-21,PCR,1.616
037400,2023-07-21,PER,2.3248
037400,2023-07-21,PSR,0.0306
037440,2023-07-21,PBR,1.6177
037440,2023-07-21,PCR,5.1626
037440,2023-07-21,PER,14.3865
037440,2023-07-21,PSR,0.4806
037460,2023-07-21,PBR,0.2775
037460,2023-07-21,PCR,0.9178
037460,2023-07-21,PER,2.0646
037460,2023-07-21,PSR,0.0488
037560,2023-07-21,PBR,0.5283
037560,2023-07-21,PCR,2.0232
037560,2023-07-21,PER,-15.1296
037560,2023-07-21,PSR,0.2948
037710,2023-07-21,PBR,0.3387
037710,2023-07-21,PCR,3.6585
037710,2023-07-21,PER,4.5637
037710,2023-07-21,PSR,1.4113
037760,2023-07-21,PBR,0.5648
037760,2023-07-21,PCR,3.4493
037760,2023-07-21,PER,6.0937
037760,2023-07-21,PSR,0.3454
037950,2023-07-21,PBR,1.7249
037950,2023-07-21,PCR,11.8496
037950,2023-07-21,PER,16.8767
037950,2023-07-21,PSR,2.3699
038010,2023-07-21,PBR,0.9616
038010,2023-07-21,PCR,4.0708
038010,2023-07-21,PER,5.7942
038010,2023-07-21,PSR,0.3488
038060,2023-07-21,PBR,0.6888
038060,2023-07-21,PCR,6.9599
038060,2023-07-21,PER,66.8152
038060,2023-07-21,PSR,0.4168
038070,2023-07-21,PBR,1.1266
038070,2023-07-21,PCR,28.7378
038070,2023-07-21,PER,10.2851
038070,2023-07-21,PSR,0.994
038110,2023-07-21,PBR,1.4659
038110,2023-07-21,PCR,1.942
038110,2023-07-21,PER,6.886
038110,2023-07-21,PSR,0.1164
038290,2023-07-21,PBR,1.3014
038290,2023-07-21,PCR,26.0764
038290,2023-07-21,PER,-11.7965
038290,2023-07-21,PSR,1.8135
038340,2023-07-21,PBR,2.3325
038340,2023-07-21,PCR,-6.1928
038340,2023-07-21,PER,-17.2023
038340,2023-07-21,PSR,4.3611
038390,2023-07-21,PBR,0.7183
038390,2023-07-21,PCR,-2.0097
038390,2023-07-21,PER,7.9565
038390,2023-07-21,PSR,0.4882
038460,2023-07-21,PBR,0.6858
038460,2023-07-21,PCR,7.0308
038460,2023-07-21,PER,653.869
038460,2023-07-21,PSR,0.1597
038500,2023-07-21,PBR,0.5424
038500,2023-07-21,PCR,5.0935
038500,2023-07-21,PER,11.4006
038500,2023-07-21,PSR,0.4748
038540,2023-07-21,PBR,0.2819
038540,2023-07-21,PCR,-0.8377
038540,2023-07-21,PER,-32.898
038540,2023-07-21,PSR,0.2979
038620,2023-07-21,PBR,0.7914
038620,2023-07-21,PCR,35.8568
038620,2023-07-21,PER,18.4717
038620,2023-07-21,PSR,1.4209
038680,2023-07-21,PBR,1.2886
038680,2023-07-21,PCR,-5.1632
038680,2023-07-21,PER,-54.9734
038680,2023-07-21,PSR,0.2349
038870,2023-07-21,PBR,0.9819
038870,2023-07-21,PCR,87.7896
038870,2023-07-21,PER,-13.7709
038870,2023-07-21,PSR,4.1071
038880,2023-07-21,PBR,1.4531
038880,2023-07-21,PCR,-20.3218
038880,2023-07-21,PER,-38.3856
038880,2023-07-21,PSR,2.5402
038950,2023-07-21,PBR,0.557
038950,2023-07-21,PCR,-11.1875
038950,2023-07-21,PER,-42.8853
038950,2023-07-21,PSR,0.5551
039010,2023-07-21,PBR,0.6812
039010,2023-07-21,PCR,9.0816
039010,2023-07-21,PER,20.585
039010,2023-07-21,PSR,0.5697
039020,2023-07-21,PBR,0.2282
039020,2023-07-21,PCR,-19.8557
039020,2023-07-21,PER,-37.6214
039020,2023-07-21,PSR,0.1455
039030,2023-07-21,PBR,2.8676
039030,2023-07-21,PCR,16.5011
039030,2023-07-21,PER,21.8217
039030,2023-07-21,PSR,3.5961
039130,2023-07-21,PBR,7.9425
039130,2023-07-21,PCR,17.6572
039130,2023-07-21,PER,-30.968
039130,2023-07-21,PSR,4.2805
039200,2023-07-21,PBR,12.156
039200,2023-07-21,PCR,-38.6371
039200,2023-07-21,PER,-38.7892
039200,2023-07-21,PSR,193.1853
039240,2023-07-21,PBR,0.811
039240,2023-07-21,PCR,19.1994
039240,2023-07-21,PER,9.1731
039240,2023-07-21,PSR,0.1999
039290,2023-07-21,PBR,1.6032
039290,2023-07-21,PCR,25.461
039290,2023-07-21,PER,12.8839
039290,2023-07-21,PSR,0.7704
039310,2023-07-21,PBR,0.4721
039310,2023-07-21,PCR,6.8833
039310,2023-07-21,PER,9.6992
039310,2023-07-21,PSR,1.1172
039340,2023-07-21,PBR,0.836
039340,2023-07-21,PCR,-55.2
039340,2023-07-21,PER,11.405
039340,2023-07-21,PSR,1.6933
039420,2023-07-21,PBR,1.2625
039420,2023-07-21,PCR,8.8284
039420,2023-07-21,PER,9.794
039420,2023-07-21,PSR,1.2388
039440,2023-07-21,PBR,2.0066
039440,2023-07-21,PCR,17.6492
039440,2023-07-21,PER,13.0268
039440,2023-07-21,PSR,1.0227
039490,2023-07-21,PBR,0.5255
039490,2023-07-21,PCR,-0.712
039490,2023-07-21,PER,3.6228
039560,2023-07-21,PBR,0.5366
039560,2023-07-21,PCR,-3.2668
039560,2023-07-21,PER,10.6728
039560,2023-07-21,PSR,2.462
039570,2023-07-21,PBR,0.7947
039570,2023-07-21,PCR,-59.4735
039570,2023-07-21,PER,16.3073
039570,2023-07-21,PSR,0.3368
039610,2023-07-21,PBR,0.7876
039610,2023-07-21,PCR,-21.1331
039610,2023-07-21,PER,15.8498
039610,2023-07-21,PSR,0.6967
039740,2023-07-21,PBR,0.6292
039740,2023-07-21,PCR,-6.9493
039740,2023-07-21,PER,11.7836
039740,2023-07-21,PSR,0.2746
039830,2023-07-21,PBR,0.5804
039830,2023-07-21,PCR,18.9632
039830,2023-07-21,PER,16.5928
039830,2023-07-21,PSR,0.3467
039840,2023-07-21,PBR,3.2277
039840,2023-07-21,PCR,52.6531
039840,2023-07-21,PER,-51.7212
039840,2023-07-21,PSR,4.2351
039860,2023-07-21,PBR,2.1784
039860,2023-07-21,PCR,25.914
039860,2023-07-21,PER,49.7548
039860,2023-07-21,PSR,3.9363
039980,2023-07-21,PBR,0.5537
039980,2023-07-21,PCR,4.862
039980,2023-07-21,PER,-32.4134
039980,2023-07-21,PSR,0.4625
040160,2023-07-21,PBR,0.8089
040160,2023-07-21,PCR,7.443
040160,2023-07-21,PER,20.1398
040160,2023-07-21,PSR,0.5379
040300,2023-07-21,PBR,1.2042
040300,2023-07-21,PCR,24.3122
040300,2023-07-21,PER,299.04
040300,2023-07-21,PSR,2.0638
040350,2023-07-21,PBR,1.3745
040350,2023-07-21,PCR,-13.4672
040350,2023-07-21,PER,-4.8344
040350,2023-07-21,PSR,5.5453
040420,2023-07-21,PBR,1.5026
040420,2023-07-21,PCR,4.9146
040420,2023-07-21,PER,8.132
040420,2023-07-21,PSR,1.0056
040610,2023-07-21,PBR,0.211
040610,2023-07-21,PCR,31.7863
040610,2023-07-21,PER,1.4481
040610,2023-07-21,PSR,1.5029
040910,2023-07-21,PBR,1.1843
040910,2023-07-21,PCR,-20.7217
040910,2023-07-21,PER,-13.9175
040910,2023-07-21,PSR,1.2516
041020,2023-07-21,PBR,3.4362
041020,2023-07-21,PCR,79.1463
041020,2023-07-21,PER,6.1513
041020,2023-07-21,PSR,9.4976
041190,2023-07-21,PBR,0.6946
041190,2023-07-21,PCR,14.5327
041190,2023-07-21,PER,-0.9734
041440,2023-07-21,PBR,0.7471
041440,2023-07-21,PCR,-4.8922
041440,2023-07-21,PER,11.141
041440,2023-07-21,PSR,0.3459
041460,2023-07-21,PBR,1.9458
041460,2023-07-21,PCR,16.8185
041460,2023-07-21,PER,28.3812
041460,2023-07-21,PSR,2.3051
041510,2023-07-21,PBR,3.2417
041510,2023-07-21,PCR,19.9829
041510,2023-07-21,PER,35.4916
041510,2023-07-21,PSR,3.1875
041520,2023-07-21,PBR,0.6791
041520,2023-07-21,PCR,-36.8957
041520,2023-07-21,PER,-21.0022
041520,2023-07-21,PSR,1.0582
041590,2023-07-21,PBR,1.7606
041590,2023-07-21,PCR,-7.3974
041590,2023-07-21,PER,-3.9425
041590,2023-07-21,PSR,4.1072
041650,2023-07-21,PBR,0.3842
041650,2023-07-21,PCR,8.674
041650,2023-07-21,PER,28.2707
041650,2023-07-21,PSR,0.1486
041830,2023-07-21,PBR,1.7789
041830,2023-07-21,PCR,10.5289
041830,2023-07-21,PER,11.1483
041830,2023-07-21,PSR,2.3056
041910,2023-07-21,PBR,0.6907
041910,2023-07-21,PCR,82.5739
041910,2023-07-21,PER,-15.0134
041910,2023-07-21,PSR,1.3739
041920,2023-07-21,PBR,1.0748
041920,2023-07-21,PCR,8.5286
041920,2023-07-21,PER,8.8444
041920,2023-07-21,PSR,1.3267
041930,2023-07-21,PBR,0.9349
041930,2023-07-21,PCR,7.6237
041930,2023-07-21,PER,7.5008
041930,2023-07-21,PSR,0.3912
041960,2023-07-21,PBR,6.0134
041960,2023-07-21,PCR,-381.0309
041960,2023-07-21,PER,-49.3099
041960,2023-07-21,PSR,10.5046
042000,2023-07-21,PBR,1.5946
042000,2023-07-21,PCR,18.6126
042000,2023-07-21,PER,-6.586
042000,2023-07-21,PSR,1.057
042040,2023-07-21,PBR,0.6573
042040,2023-07-21,PCR,-26.5432
042040,2023-07-21,PER,5.6304
042040,2023-07-21,PSR,1.8127
042110,2023-07-21,PBR,0.6069
042110,2023-07-21,PCR,10.4924
042110,2023-07-21,PER,12.7014
042110,2023-07-21,PSR,0.36
042370,2023-07-21,PBR,0.5789
042370,2023-07-21,PCR,3.4449
042370,2023-07-21,PER,7.493
042370,2023-07-21,PSR,0.5367
042420,2023-07-21,PBR,0.332
042420,2023-07-21,PCR,10.6076
042420,2023-07-21,PER,-3.9457
042420,2023-07-21,PSR,0.7889
042500,2023-07-21,PBR,0.7936
042500,2023-07-21,PCR,-2.25
042500,2023-07-21,PER,6.8698
042500,2023-07-21,PSR,0.2889
042510,2023-07-21,PBR,2.3649
042510,2023-07-21,PCR,19.3713
042510,2023-07-21,PER,11.6228
042510,2023-07-21,PSR,2.1713
042520,2023-07-21,PBR,6.3929
042520,2023-07-21,PCR,-81.5505
042520,2023-07-21,PER,-31.1811
042520,2023-07-21,PSR,3.9607
042600,2023-07-21,PBR,2.9069
042600,2023-07-21,PCR,205.4329
042600,2023-07-21,PER,11.739
042600,2023-07-21,PSR,2.7018
042660,2023-07-21,PBR,9.9889
042660,2023-07-21,PCR,-8.5513
042660,2023-07-21,PER,-6.948
042660,2023-07-21,PSR,1.8879
042670,2023-07-21,PBR,1.4016
042670,2023-07-21,PCR,9.8506
042670,2023-07-21,PER,8.5033
042670,2023-07-21,PSR,0.4654
042700,2023-07-21,PBR,10.6002
042700,2023-07-21,PCR,40.8226
042700,2023-07-21,PER,21.2841
042700,2023-07-21,PSR,15.0576
042940,2023-07-21,PBR,0.851
042940,2023-07-21,PCR,-15.2481
042940,2023-07-21,PER,-3.8909
042940,2023-07-21,PSR,0.7512
043090,2023-07-21,PBR,
043090,2023-07-21,PCR,
043090,2023-07-21,PER,
043090,2023-07-21,PSR,
043100,2023-07-21,PBR,1.0572
043100,2023-07-21,PCR,-4.2011
043100,2023-07-21,PER,-3.6282
043100,2023-07-21,PSR,1.3359
043150,2023-07-21,PBR,1.547
043150,2023-07-21,PCR,15.5886
043150,2023-07-21,PER,7.0477
043150,2023-07-21,PSR,1.3792
043200,2023-07-21,PBR,1.4318
043200,2023-07-21,PCR,-7.2046
043200,2023-07-21,PER,-7.3612
043200,2023-07-21,PSR,0.903
043220,2023-07-21,PBR,1.3409
043220,2023-07-21,PCR,-8.213
043220,2023-07-21,PER,-7.4008
043220,2023-07-21,PSR,2.2449
043260,2023-07-21,PBR,0.9832
043260,2023-07-21,PCR,3.0818
043260,2023-07-21,PER,40.9441
043260,2023-07-21,PSR,0.5269
043340,2023-07-21,PBR,2.3674
043340,2023-07-21,PCR,10.4596
043340,2023-07-21,PER,-25.0122
043340,2023-07-21,PSR,0.9636
043360,2023-07-21,PBR,0.5993
043360,2023-07-21,PCR,68.175
043360,2023-07-21,PER,-136.35
043360,2023-07-21,PSR,1.934
043370,2023-07-21,PBR,0.3449
043370,2023-07-21,PCR,2.94
043370,2023-07-21,PER,5.6403
043370,2023-07-21,PSR,0.2225
043590,2023-07-21,PBR,1.1173
043590,2023-07-21,PCR,10.5385
043590,2023-07-21,PER,-35.4475
043590,2023-07-21,PSR,2.2409
043610,2023-07-21,PBR,1.2234
043610,2023-07-21,PCR,19.0914
043610,2023-07-21,PER,11.7644
043610,2023-07-21,PSR,0.7573
043650,2023-07-21,PBR,0.4354
043650,2023-07-21,PCR,68.814
043650,2023-07-21,PER,-17.2035
043650,2023-07-21,PSR,1.414
043710,2023-07-21,PBR,1.6849
043710,2023-07-21,PCR,-12.5226
043710,2023-07-21,PER,3.6198
043710,2023-07-21,PSR,3.0685
043910,2023-07-21,PBR,1.5191
043910,2023-07-21,PCR,23.4983
043910,2023-07-21,PER,563.96
043910,2023-07-21,PSR,1.5242
044060,2023-07-21,PBR,0.7345
044060,2023-07-21,PCR,19.4656
044060,2023-07-21,PER,-5.6061
044060,2023-07-21,PSR,2.1831
044180,2023-07-21,PBR,0.6076
044180,2023-07-21,PCR,0.8372
044180,2023-07-21,PER,18.2794
044180,2023-07-21,PSR,0.1619
044340,2023-07-21,PBR,0.9576
044340,2023-07-21,PCR,5.8076
044340,2023-07-21,PER,132.0253
044340,2023-07-21,PSR,0.5969
044380,2023-07-21,PBR,0.9015
044380,2023-07-21,PCR,3.0848
044380,2023-07-21,PER,-7.4502
044380,2023-07-21,PSR,0.6559
044450,2023-07-21,PBR,0.4835
044450,2023-07-21,PCR,1.9188
044450,2023-07-21,PER,4.8399
044450,2023-07-21,PSR,0.4494
044480,2023-07-21,PBR,0.4055
044480,2023-07-21,PCR,-8.2512
044480,2023-07-21,PER,-2.1557
044480,2023-07-21,PSR,0.6104
044490,2023-07-21,PBR,0.7479
044490,2023-07-21,PCR,115.5265
044490,2023-07-21,PER,39.3552
044490,2023-07-21,PSR,0.8555
044780,2023-07-21,PBR,0.5903
044780,2023-07-21,PCR,-18.9787
044780,2023-07-21,PER,8.3321
044780,2023-07-21,PSR,0.4286
044820,2023-07-21,PBR,0.2627
044820,2023-07-21,PCR,3.0687
044820,2023-07-21,PER,-3.5054
044820,2023-07-21,PSR,0.1481
044960,2023-07-21,PBR,1.5939
044960,2023-07-21,PCR,36.2623
044960,2023-07-21,PER,24.6065
044960,2023-07-21,PSR,1.5694
045060,2023-07-21,PBR,0.5194
045060,2023-07-21,PCR,4.6516
045060,2023-07-21,PER,7.5755
045060,2023-07-21,PSR,0.323
045100,2023-07-21,PBR,0.6314
045100,2023-07-21,PCR,5.9107
045100,2023-07-21,PER,3.8101
045100,2023-07-21,PSR,0.2474
045300,2023-07-21,PBR,0.7678
045300,2023-07-21,PCR,10.358
045300,2023-07-21,PER,12.0441
045300,2023-07-21,PSR,1.2663
045340,2023-07-21,PBR,1.9923
045340,2023-07-21,PCR,14.9423
045340,2023-07-21,PER,15.5649
045340,2023-07-21,PSR,2.6307
045390,2023-07-21,PBR,2.0971
045390,2023-07-21,PCR,-13.5284
045390,2023-07-21,PER,26.7385
045390,2023-07-21,PSR,2.2392
045510,2023-07-21,PBR,1.0052
045510,2023-07-21,PCR,4.0183
045510,2023-07-21,PER,-29.5635
045510,2023-07-21,PSR,0.2465
045520,2023-07-21,PBR,1.361
045520,2023-07-21,PCR,64.2571
045520,2023-07-21,PER,-3.1236
045520,2023-07-21,PSR,0.5152
045660,2023-07-21,PBR,0.889
045660,2023-07-21,PCR,8.4357
045660,2023-07-21,PER,13.44
045660,2023-07-21,PSR,0.8657
045970,2023-07-21,PBR,1.6773
045970,2023-07-21,PCR,11.1129
045970,2023-07-21,PER,-8.2579
045970,2023-07-21,PSR,0.6853
046070,2023-07-21,PBR,1.8472
046070,2023-07-21,PCR,-2.6068
046070,2023-07-21,PER,-2.416
046070,2023-07-21,PSR,0.1234
046120,2023-07-21,PBR,1.9558
046120,2023-07-21,PCR,-8.4898
046120,2023-07-21,PER,-7.1837
046120,2023-07-21,PSR,1.8341
046140,2023-07-21,PBR,0.7252
046140,2023-07-21,PCR,-10.3271
046140,2023-07-21,PER,14.6501
046140,2023-07-21,PSR,0.6164
046210,2023-07-21,PBR,4.781
046210,2023-07-21,PCR,32.7654
046210,2023-07-21,PER,100.4807
046210,2023-07-21,PSR,11.962
046310,2023-07-21,PBR,0.7301
046310,2023-07-21,PCR,3.4548
046310,2023-07-21,PER,3.8437
046310,2023-07-21,PSR,0.3867
046390,2023-07-21,PBR,1.6832
046390,2023-07-21,PCR,7.7565
046390,2023-07-21,PER,8.7168
046390,2023-07-21,PSR,1.1272
046440,2023-07-21,PBR,0.7673
046440,2023-07-21,PCR,-9.8742
046440,2023-07-21,PER,10.5701
046440,2023-07-21,PSR,0.8808
046890,2023-07-21,PBR,0.8659
046890,2023-07-21,PCR,3.6482
046890,2023-07-21,PER,-10.9447
046890,2023-07-21,PSR,0.6725
046940,2023-07-21,PBR,0.6156
046940,2023-07-21,PCR,6.7827
046940,2023-07-21,PER,17.5221
046940,2023-07-21,PSR,0.3044
046970,2023-07-21,PBR,1.1332
046970,2023-07-21,PCR,71.2037
046970,2023-07-21,PER,-10.42
046970,2023-07-21,PSR,0.4594
047040,2023-07-21,PBR,0.4818
047040,2023-07-21,PCR,-5.1712
047040,2023-07-21,PER,4.1255
047040,2023-07-21,PSR,0.1656
047050,2023-07-21,PBR,1.8458
047050,2023-07-21,PCR,4.8208
047050,2023-07-21,PER,14.1161
047050,2023-07-21,PSR,0.2456
047080,2023-07-21,PBR,2.4046
047080,2023-07-21,PCR,22.913
047080,2023-07-21,PER,33.0965
047080,2023-07-21,PSR,1.1012
047310,2023-07-21,PBR,1.0863
047310,2023-07-21,PCR,3.67
047310,2023-07-21,PER,-6.4527
047310,2023-07-21,PSR,0.3
047400,2023-07-21,PBR,1.9337
047400,2023-07-21,PCR,-11.3255
047400,2023-07-21,PER,-82.11
047400,2023-07-21,PSR,1.3483
047560,2023-07-21,PBR,1.9736
047560,2023-07-21,PCR,-30.7583
047560,2023-07-21,PER,-12.938
047560,2023-07-21,PSR,1.9292
047770,2023-07-21,PBR,1.3104
047770,2023-07-21,PCR,20.7649
047770,2023-07-21,PER,9.9979
047770,2023-07-21,PSR,1.9752
047810,2023-07-21,PBR,3.5744
047810,2023-07-21,PCR,5.641
047810,2023-07-21,PER,46.7236
047810,2023-07-21,PSR,1.8742
047820,2023-07-21,PBR,0.3364
047820,2023-07-21,PCR,2.683
047820,2023-07-21,PER,-2.4125
047820,2023-07-21,PSR,0.5706
